YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR,T2M,T2MDEW,T2MWET,TS,PS,WS10M,WD10M,WS50M,WD50M
2005,12,24,1.59,48.12,0,-4.46,-13.95,-9.2,-8.15,75.88,2.62,152.31,3.3,151.31
2005,12,25,2.81,64.5,0,-1.68,-8.33,-5.01,-4.19,75.96,1.74,148.94,2.23,150.38
2005,12,26,3.66,74.19,0.12,0.12,-4.27,-2.08,-1.17,75.58,2.66,114.69,3.48,114.38
2005,12,27,3.97,89.31,5.17,-1.56,-3.34,-2.45,-2.4,75.37,2.06,179.94,2.7,178.69
2005,12,28,2.14,89.12,1.51,-8.74,-10.7,-9.72,-9.1,76.11,1.85,234.5,2.08,245.81
2005,12,29,1.71,81.62,0.29,-10.2,-13.21,-11.7,-11.27,76.1,1.53,140.25,1.73,151.81
2005,12,30,1.46,84.25,0.2,-12.03,-14.61,-13.32,-13.51,76.16,1.59,142,1.75,140.12
2005,12,31,1.16,73.25,0.01,-13.29,-17.3,-15.3,-16.45,76.08,2.06,146,2.44,152.38
2006,1,1,1.4,77.31,0.02,-12.03,-15.35,-13.69,-13.5,75.81,1.46,112.62,1.55,125.69
2006,1,2,1.28,85.44,0.15,-14.2,-16.35,-15.27,-14.43,75.68,1.7,117.19,1.75,120.25
2006,1,3,1.04,81.56,0.7,-15.77,-18.23,-16.99,-15.56,75.75,1.98,235.19,2.02,193.31
2006,1,4,0.92,69.69,0.3,-15.14,-19.45,-17.3,-17.99,76,1.45,162.19,1.62,149.81
2006,1,5,0.67,61.44,0.03,-16.87,-22.55,-19.71,-19.61,75.87,3.09,133.12,3.82,135.31
2006,1,6,0.67,58.5,0,-16.55,-22.56,-19.56,-20.63,75.9,2.28,171.12,2.74,167.81
2006,1,7,0.92,45.44,0,-11.16,-20.27,-15.72,-14.6,75.74,2.23,111.06,2.81,112.56
2006,1,8,1.59,47.75,0,-5.21,-14.36,-9.79,-8.64,75.54,1.68,156.31,2.09,158
2006,1,9,2.08,60.88,0.06,-4.6,-11.02,-7.81,-7.02,75.23,2.04,183.56,2.61,184.56
2006,1,10,2.44,92.19,6.56,-7.75,-9.33,-8.54,-8.52,75.28,1.41,167.75,1.68,165.19
2006,1,11,1.89,94.25,7.26,-10.86,-12.15,-11.51,-11.24,75.88,1.09,133.06,1.22,137.12
2006,1,12,1.95,86.62,0.04,-9.48,-11.78,-10.63,-10.52,75.84,1.66,134.31,2.03,132.38
2006,1,13,1.95,91.38,0.13,-10.16,-11.76,-10.95,-12.95,75.62,1.56,148.38,1.89,144.06
2006,1,14,1.95,81.56,0.03,-8.86,-11.75,-10.31,-11.48,75.38,2.08,140.94,2.56,139.75
2006,1,15,2.2,89.62,1.97,-8.61,-10.47,-9.54,-9.93,74.72,1.5,161.38,1.71,172.12
2006,1,16,1.89,86.69,8.14,-10.08,-12.32,-11.2,-12.17,74.92,1.65,68,1.94,66.06
2006,1,17,1.65,88.12,0.23,-12.02,-13.94,-12.98,-16.22,75.1,1.27,122.12,1.5,109
2006,1,18,1.04,73.44,0.02,-15.67,-19.49,-17.58,-22.36,75.17,3.06,143.5,3.65,142.12
2006,1,19,1.04,67,0.06,-14.64,-19.47,-17.06,-21.79,75.57,2.34,150.69,2.7,150.69
2006,1,20,1.22,76.81,0.04,-14.54,-17.95,-16.24,-18.89,75.57,2.66,172.69,3.2,173.25
2006,1,21,1.46,82.31,0.03,-12.45,-15.06,-13.76,-16.91,75.56,2.17,151.81,2.6,150.69
2006,1,22,1.16,64.38,0.07,-13.06,-18.31,-15.68,-18.37,75.4,2.58,158.44,3.07,158.25
2006,1,23,1.71,80.81,0.01,-10.31,-13.3,-11.81,-14.28,75.62,1.76,169.56,2.05,153.69
2006,1,24,1.65,66.88,0,-8.61,-13.9,-11.25,-11.99,75.67,1.99,134,2.41,136.81
2006,1,25,2.32,82,0.17,-6.81,-9.81,-8.31,-9.09,75.78,1.7,160.31,2.1,160.69
2006,1,26,2.32,94.94,6.99,-8.66,-9.88,-9.27,-9.56,75.65,1.31,165.62,1.73,176.62
2006,1,27,2.93,96.5,20.33,-6.09,-7.06,-6.58,-7.86,75.08,0.66,170.88,0.77,179.31
2006,1,28,2.5,95.75,15.28,-7.85,-8.96,-8.41,-8.99,75.22,1.4,122.81,1.8,100.44
2006,1,29,2.38,91.75,1.46,-7.83,-9.43,-8.63,-10.61,75.51,1.27,78.94,1.43,100.12
2006,1,30,2.81,82.25,0.34,-5.15,-7.98,-6.56,-8.35,75.51,2.72,95.75,3.2,95.12
2006,1,31,2.87,90.06,1.61,-5.49,-7.45,-6.47,-6.75,75.6,2.3,145.19,3.05,130.38
2006,2,1,2.32,75.81,0.13,-6.19,-10.01,-8.1,-10.92,75.83,2.11,111.38,2.53,113.31
2006,2,2,2.01,75.56,0,-8.16,-11.95,-10.06,-12.31,76.06,2.67,149.44,3.36,151.88
2006,2,3,2.08,76.75,0,-7.42,-11.16,-9.29,-12.04,76.51,2.84,136.62,3.46,137.5
2006,2,4,2.62,61.75,0,-2.32,-8.75,-5.53,-7.12,76.32,2.8,141.06,3.48,142
2006,2,5,2.69,57.31,0,-0.63,-8.22,-4.42,-5.04,75.93,2.91,132.62,4.11,131.75
2006,2,6,3.11,75.38,0.04,-1.99,-6.44,-4.21,-6.59,76.23,1.45,131.5,1.8,134.69
2006,2,7,2.99,80.88,0,-4.12,-7.23,-5.67,-7.71,76.12,2.98,128.75,3.73,127.62
2006,2,8,2.93,69.25,0,-2.27,-7.26,-4.76,-6.74,76.28,2.9,139.5,3.62,139.12
2006,2,9,2.62,62.69,0.01,-2.52,-8.84,-5.67,-6.11,76.17,3.66,141.19,4.8,141.06
2006,2,10,4.46,83.81,1.39,0.93,-1.92,-0.49,-1.41,75.66,1.9,145.31,2.73,147.12
2006,2,11,3.78,96.94,2.21,-3.13,-3.81,-3.47,-3.81,75.93,2.31,261.56,2.98,276.25
2006,2,12,2.44,80.81,0.04,-5.92,-9.31,-7.61,-8.7,76.17,2.05,167,2.48,166.12
2006,2,13,2.5,70,0.06,-4.32,-9.31,-6.81,-6.81,75.87,1.98,134.94,2.42,135.94
2006,2,14,3.3,79.06,0.14,-2.32,-5.88,-4.1,-4.34,75.65,1.94,166.75,2.41,166.5
2006,2,15,2.56,75.5,0.69,-4.61,-8.63,-6.63,-5.2,75.49,4.13,134.19,5.01,134.81
2006,2,16,2.81,77.06,0.01,-4.07,-7.85,-5.96,-4.92,75.34,3.57,131.25,4.43,131
2006,2,17,3.3,62.88,0.27,0.56,-5.92,-2.67,-2.4,75.32,2.02,165.69,2.57,169.56
2006,2,18,3.85,85.19,4.69,-1.01,-3.69,-2.35,-1.34,75.46,2.42,236,3.38,237.44
2006,2,19,2.81,88.06,12.99,-5.48,-7.55,-6.51,-5.88,75.74,1.74,143.94,1.97,157
2006,2,20,2.62,81.19,2.9,-5.11,-8.23,-6.67,-6.74,75.9,1.34,142.75,1.56,122.94
2006,2,21,2.75,83.44,0.12,-5.04,-7.75,-6.39,-5.96,76.05,1.27,158.19,1.52,153.5
2006,2,22,2.81,77.31,0.01,-3.67,-7.43,-5.55,-4.24,75.92,1.71,146.88,2.12,144.5
2006,2,23,3.05,86.12,2.6,-4.27,-6.62,-5.45,-5.02,75.76,1.28,152.81,1.37,151.69
2006,2,24,2.81,92.31,2.89,-5.94,-7.49,-6.71,-5.87,75.64,1.74,225.81,1.97,226.75
2006,2,25,2.38,85.88,0.19,-6.92,-9.49,-8.2,-6.95,75.63,1.46,155.56,1.54,153.31
2006,2,26,2.2,70.06,0.09,-5.17,-10.45,-7.81,-6.8,75.72,2.2,165.25,2.66,162.88
2006,2,27,2.75,68.81,0.85,-2.52,-7.85,-5.19,-3.07,75.87,2.16,172.25,2.8,170.06
2006,2,28,2.32,55.88,0,-1.59,-9.77,-5.68,-4,75.99,2.68,191,3.19,190.19
2006,3,1,2.62,51.81,0,0.65,-8.55,-3.95,-1.08,75.68,2.34,168.88,2.98,167.25
2006,3,2,3.6,81.06,0,-1.55,-4.63,-3.09,-1.56,75.69,1.4,161.31,1.75,160
2006,3,3,3.54,65.69,0,1.72,-4.63,-1.45,0.78,75.66,1.84,172.88,2.3,172.62
2006,3,4,3.66,62.69,0,2.59,-4.59,-1,2.01,75.41,3.07,200.12,3.77,198.75
2006,3,5,3.78,77.75,0.38,-0.2,-3.92,-2.06,-0.48,75.75,1.57,182.06,1.85,181.25
2006,3,6,3.48,79.44,1.62,-1.1,-4.77,-2.93,-0.83,75.87,1.82,181.56,1.93,167.88
2006,3,7,3.23,73.62,0.03,-1.1,-5.77,-3.44,-0.67,75.84,2.34,186.06,2.59,183.94
2006,3,8,2.93,60.56,0.17,0.08,-7.04,-3.49,-0.06,76.2,1.62,191.81,1.89,187.81
2006,3,9,2.26,45.5,0,0.99,-10,-4.5,-0.1,76.27,2.86,180.44,3.37,178.62
2006,3,10,2.26,43.25,0,1.62,-10.2,-4.29,0.67,76.19,2.8,174.44,3.41,172.81
2006,3,11,2.14,37.31,0,2.56,-11.13,-4.28,0.73,75.93,3.05,179.5,3.85,177.38
2006,3,12,2.26,41.69,0,1.72,-10.27,-4.27,1.46,75.7,5.7,131.25,6.34,131.88
2006,3,13,2.44,52.5,0.03,-0.92,-9.67,-5.29,-0.19,75.59,4.51,174,4.64,172.19
2006,3,14,3.36,75.5,0.38,-1.13,-5.53,-3.33,1.13,75.64,1.95,244.81,1.82,240.19
2006,3,15,3.11,85.25,1.04,-3.92,-6.42,-5.17,-2.45,75.52,1.88,236.81,1.83,236.62
2006,3,16,2.93,76.25,0.96,-3.17,-7.13,-5.16,-1.07,75.56,1.67,166.94,1.74,185.75
2006,3,17,3.11,72.12,0.01,-1.6,-6.3,-3.95,-0.68,75.48,1.8,188.31,2.11,185.94
2006,3,18,3.85,82.44,0.75,-0.76,-3.6,-2.17,0.23,75.6,2.27,221,2.59,205.38
2006,3,19,3.91,84.31,0.2,-0.8,-3.37,-2.08,0.06,75.72,1.52,208.25,1.73,205.81
2006,3,20,3.91,73.19,0,1.39,-3.45,-1.03,2.15,75.67,1.92,187.25,2.23,183.56
2006,3,21,4.15,75.75,0.46,1.58,-2.65,-0.54,1.96,75.66,1.88,173.88,2.3,173.62
2006,3,22,3.66,83.94,6.79,-1.83,-4.4,-3.11,-1.67,75.8,2.45,212.31,2.7,212.12
2006,3,23,2.44,55.56,0,-0.08,-9.2,-4.64,-0.56,75.81,1.9,184.69,2.15,174
2006,3,24,2.5,45,0,1.76,-8.95,-3.6,1.16,75.77,2.37,190.62,2.63,187.81
2006,3,25,2.99,48.44,0,3.63,-6.83,-1.6,3.28,75.54,2.33,185.75,2.78,175.69
2006,3,26,3.6,61.25,0,2.76,-4.66,-0.95,2.98,75.86,2.23,203,2.42,206.44
2006,3,27,3.66,60.56,0,3.5,-4.31,-0.41,3.74,75.77,1.54,204.06,1.77,169.38
2006,3,28,3.91,58.38,0.11,4.34,-3.56,0.39,4.17,75.95,2.1,217.88,2.44,216.5
2006,3,29,5,82.94,2.23,2.65,-0.1,1.28,3.42,76.07,1.82,192.5,2.09,192
2006,3,30,5.62,83.19,1.41,4.22,1.41,2.82,4.46,75.9,1.56,173.25,2.05,171.31
2006,3,31,5.8,85.31,1.13,4.25,1.77,3.01,4.18,75.56,1.7,143.44,2.2,145.69
2006,4,1,4.21,89.25,11.13,-0.7,-2.43,-1.56,-0.02,75.86,1.63,232.62,1.89,227.81
2006,4,2,3.6,84,0.36,-1.82,-4.51,-3.17,-1.83,76.03,2.64,231.19,3.05,228.94
2006,4,3,3.3,64.81,0,0.81,-5.6,-2.39,0.46,75.96,2.62,204,3.07,203.31
2006,4,4,3.05,46.19,0,4.45,-6.55,-1.05,3.53,76,2.28,199.69,2.66,197.19
2006,4,5,3.72,52.44,0.01,5.61,-4.22,0.69,5.36,75.87,2.84,212.69,3.3,211.5
2006,4,6,4.7,81.19,1.38,2.08,-1.01,0.54,2.12,76.18,2.21,197.5,2.59,195.44
2006,4,7,4.27,64.81,0.02,4.5,-2.25,1.12,4.77,75.99,2.92,192.56,3.48,190.12
2006,4,8,4.7,61.56,0.71,7.1,-1.27,2.92,7.57,75.19,2.87,214.88,3.41,214.12
2006,4,9,3.91,90.12,10.12,-2.07,-3.72,-2.9,-0.77,75.34,3.55,299.12,4.07,300.88
2006,4,10,2.56,83.19,1.62,-5.54,-8.39,-6.96,-4.86,76.21,2.52,269.94,2.72,267.31
2006,4,11,2.56,62.75,0.44,-1.78,-8.67,-5.23,-2.24,76.29,1.53,193,1.82,185.75
2006,4,12,2.62,57.81,0,-0.47,-8.28,-4.38,-0.28,75.87,2.35,203.69,2.69,201.25
2006,4,13,2.75,51.12,0,2.26,-7.73,-2.74,2.78,75.65,2.34,197.5,2.78,197.81
2006,4,14,2.99,50.25,0,2.86,-6.83,-1.99,2.77,75.84,2.67,125.62,3.59,124.88
2006,4,15,3.78,69.38,0,1.39,-3.78,-1.2,1.61,76.12,1.52,195,1.89,182.69
2006,4,16,4.09,65.56,0,3.65,-2.77,0.44,4.6,75.97,1.65,223.38,1.83,224.56
2006,4,17,3.6,49.19,0,6.22,-4.66,0.78,6.1,75.89,1.68,167.06,2.16,155.56
2006,4,18,3.78,49.94,0,6.26,-3.98,1.14,6.27,76,2.51,203.75,2.82,198.56
2006,4,19,4.09,47.25,0,8.4,-2.95,2.73,7.95,75.86,2.53,192.94,2.8,191
2006,4,20,5,53.19,0.18,9.17,-0.36,4.4,8.76,75.98,2.02,239.62,2.2,238.81
2006,4,21,5.8,82.81,0.89,4.87,1.98,3.43,5.8,76.02,1.91,261.62,1.99,260.5
2006,4,22,4.88,71.81,0.02,4.87,-0.31,2.28,5.54,76.13,2,203.56,2.21,198.75
2006,4,23,5.19,67.69,0,6.51,0.36,3.44,7.54,76.08,2.35,194.25,2.73,192.44
2006,4,24,5.43,62.94,0.46,8.07,1.05,4.55,7.8,76.12,2.58,227.38,3.05,226.75
2006,4,25,5.8,57.56,0.08,10.54,1.95,6.25,9.25,76.18,3.25,245.62,3.88,247.12
2006,4,26,4.88,50.88,0,11.23,-0.47,5.38,11.36,76.12,2.45,195.75,2.95,192.94
2006,4,27,4.52,40.56,0,13.03,-1.77,5.62,12.55,76.08,2.9,207.69,3.71,205.19
2006,4,28,4.64,40.25,0,13.53,-1.35,6.09,13.25,75.91,2.79,227.31,3.38,225.19
2006,4,29,7.02,80.25,0.76,7.98,4.5,6.24,8.65,76.02,2.01,255.75,2.5,254.19
2006,4,30,6.77,81.19,0.16,7.35,4.1,5.73,7.65,76.03,2.02,241.25,2.4,240.94
2006,5,1,6.53,77.38,1.58,7.65,3.58,5.62,8.39,76.11,2.41,225.25,2.74,223.38
2006,5,2,6.16,81.56,0.88,6.01,2.8,4.41,7.26,76.29,2.2,209.12,2.48,209.5
2006,5,3,5.74,73.62,0.71,6.9,1.8,4.35,8.44,76.36,2.47,234.62,2.98,234.56
2006,5,4,5.8,82.69,2.98,4.99,2.08,3.54,5.83,76.44,2.16,204.31,2.59,209.06
2006,5,5,6.65,84.5,0.33,6.53,3.87,5.2,7.22,76.4,2.19,217.75,2.62,219.12
2006,5,6,6.1,87.19,2.33,4.76,2.65,3.7,5.62,76.2,2.64,242.94,3.24,243.06
2006,5,7,5.43,76.19,0.34,5.4,1.01,3.2,7.2,76.12,2.3,235.31,2.65,234.06
2006,5,8,5.86,68.81,0.03,8.08,2.12,5.1,9.33,76.16,2.7,217.31,3.27,216.06
2006,5,9,5.98,60.44,0.01,10.19,2.35,6.27,10.31,76.04,4.29,240.38,5.68,240.25
2006,5,10,4.27,45.81,0.28,9.98,-2.2,3.88,9.8,76.2,3.64,257.88,4.39,257.94
2006,5,11,4.03,44.38,0,10.01,-2.88,3.57,10.41,76.31,3.33,208.69,3.9,207.19
2006,5,12,3.91,42.75,0,11.2,-3.27,3.97,11.99,76.59,3.21,204.88,4.14,203.31
2006,5,13,4.27,40.88,0,12.4,-2.21,5.09,13.03,76.44,2.95,204.81,3.75,204.06
2006,5,14,4.7,40.75,0,13.56,-0.89,6.33,13.71,76.18,2.89,207.44,3.61,206.25
2006,5,15,5.8,43.38,0,15.4,1.79,8.6,15.44,76.16,3.16,231.81,3.71,230.94
2006,5,16,7.57,64,0,12.73,5.78,9.26,13.11,76.26,2.88,180.19,3.58,180.56
2006,5,17,7.87,74,1.05,11.09,6.35,8.73,11.26,76.33,2.81,217.94,3.11,218.31
2006,5,18,5.19,55.56,0,10.68,0.23,5.45,11.19,76.32,2.57,214.44,2.79,214.5
2006,5,19,4.15,37.75,0,13.77,-2.99,5.39,14.48,75.91,2.84,196.44,3.43,193.69
2006,5,20,5.86,49.38,0.21,13.52,1.95,7.74,15.03,75.91,3.03,200.81,3.73,200.31
2006,5,21,7.2,67.12,0.66,11.53,4.96,8.24,13.21,75.96,2.84,207.31,3.38,207.81
2006,5,22,6.29,61.31,0,10.98,3,6.99,12.15,75.94,2.88,212.31,3.45,211.25
2006,5,23,6.16,52.69,0.05,13.33,2.65,7.99,14.54,75.83,2.83,233.06,3.37,231.94
2006,5,24,7.2,65.19,1.4,12,4.9,8.45,13.22,75.94,2.02,194.88,2.4,194.31
2006,5,25,7.08,63.44,2.82,12.05,4.68,8.37,12.72,76.1,1.91,212.56,2.05,211.5
2006,5,26,6.96,61.81,0.49,12.57,4.51,8.54,14.02,76.24,2.27,224.62,2.62,224.06
2006,5,27,6.77,60.75,0.19,12.04,4.05,8.04,13.18,76.17,2.25,197.06,2.81,196
2006,5,28,5.92,53,0.05,12.98,1.95,7.47,14.51,75.94,2.71,223.62,3.16,223.44
2006,5,29,5.19,45.31,0.01,13.36,0.15,6.76,14.67,75.74,2.59,236.19,2.88,234.69
2006,5,30,5.92,50.06,0.04,13.18,2.15,7.67,14.26,75.8,2.44,258.12,2.8,256.44
2006,5,31,6.65,65.62,0.21,10.65,3.76,7.2,12.79,76,2.77,264.38,2.91,263.75
2006,6,1,6.29,67.19,0.22,9.43,3.07,6.25,10.52,76.17,2.09,276.12,2.2,277.94
2006,6,2,5.74,56.56,0,11.35,1.8,6.57,12.68,76.07,2.27,247.25,2.36,247.56
2006,6,3,4.76,48.06,0.07,10.56,-0.79,4.88,11.37,75.77,3.51,241.5,4.19,240.5
2006,6,4,3.42,36.69,0,9.78,-5.25,2.26,10.26,75.92,2.64,268,2.9,266.81
2006,6,5,3.23,31.12,0,11.48,-5.86,2.8,11.61,75.91,3.02,246.44,3.38,246.81
2006,6,6,3.85,35.5,0.41,12.05,-3.63,4.21,12.45,75.78,2.57,219.12,2.73,217.44
2006,6,7,4.39,39.62,0.01,12.33,-1.95,5.19,13.26,75.85,2.38,210.88,2.52,208.5
2006,6,8,4.94,41.12,0,13.58,-0.25,6.67,14.33,75.84,2.38,232.56,2.59,232.25
2006,6,9,5.68,54.25,0.4,10.79,1.65,6.22,11.09,75.91,2.27,235.81,2.61,236.94
2006,6,10,4.82,44.38,0.01,12.14,-0.74,5.69,13.14,75.93,2.26,266,2.44,265.38
2006,6,11,5.31,51.56,0.19,10.62,0.64,5.63,11.19,76.01,1.57,225,1.71,223.81
2006,6,12,5.31,50.69,0.04,11.86,0.76,6.31,13.05,76.1,2.26,249.75,2.36,248.94
2006,6,13,5.49,45.75,0,14.08,1.1,7.58,15.61,76.02,2.83,228.69,3.08,226
2006,6,14,6.04,50.75,0.38,13.39,2.48,7.94,14.75,76.09,3.3,248.62,4.19,246.94
2006,6,15,4.15,39.5,0.24,12.04,-3.08,4.48,13.07,76.13,4.87,288.56,6.18,286.31
2006,6,16,2.69,25.62,0,12.84,-8.12,2.37,13.32,76.34,2.59,272.19,2.84,272.81
2006,6,17,2.62,23,0,14.42,-8.38,3.02,15.23,76.11,3.16,208.81,3.75,211.06
2006,6,18,2.99,24.44,0,15.2,-6.76,4.22,16.12,76.09,3.02,223.5,3.48,221.44
2006,6,19,3.6,26.62,0,15.9,-4.58,5.66,16.49,76.04,2.74,230.38,3.01,229.69
2006,6,20,3.3,23.38,0,16.91,-5.49,5.71,17.19,76.1,2.98,226.69,3.31,225.5
2006,6,21,3.05,21.44,0,17.51,-6.68,5.41,17.68,76.13,2.86,235.12,3.19,234.44
2006,6,22,4.15,25.88,0,18.29,-2.92,7.69,18.95,76.01,2.83,235.88,3.1,234.38
2006,6,23,6.1,39.62,0.01,17.55,2.66,10.11,19.14,76.05,2.97,250.88,3.58,249.88
2006,6,24,5.55,37.5,0.25,16.83,1.31,9.07,17.89,76.12,2.87,245.5,3.32,241.31
2006,6,25,5.62,38.12,0,16.75,1.56,9.15,17.93,76.06,2.7,229.75,3.09,228.44
2006,6,26,6.84,47.19,0.02,16.88,4.27,10.58,18.94,75.93,3.02,214.94,3.82,213.69
2006,6,27,7.14,52.44,0.11,15.73,4.75,10.24,17.88,75.78,3.06,198.56,3.54,205.12
2006,6,28,6.77,47.19,0.14,16.77,4.07,10.42,19.15,75.72,2.77,248.25,3.32,247.81
2006,6,29,7.02,53.81,0.74,14.73,4.5,9.62,16.58,75.79,2.01,222.62,2.4,218.38
2006,6,30,6.96,50.19,0.21,15.63,4.38,10.01,17.39,75.62,2.57,220.19,2.94,211.81
2006,7,1,7.69,65.88,0.94,12.63,5.86,9.24,14.6,75.68,2.67,179,2.77,178.5
2006,7,2,5.92,52.12,0.14,13.03,2.26,7.65,15.32,75.75,2.53,219.44,2.63,217.88
2006,7,3,5.86,43.94,0.02,15.15,2.08,8.62,16.69,75.77,2.4,203.56,2.84,201.94
2006,7,4,5.74,39.31,0.05,17.19,1.79,9.49,18.8,75.86,2.76,230.12,3.1,229
2006,7,5,5.37,31.75,0,19.2,0.86,10.03,20.42,76.04,3.02,253.31,3.34,253.06
2006,7,6,7.63,47.62,0.35,17.43,5.83,11.63,18.66,76.2,2.45,280.38,2.77,277
2006,7,7,6.9,45.38,0.35,17.14,4.23,10.69,18.51,76.06,2.88,250.38,3.27,250.06
2006,7,8,3.66,26.31,0,16.73,-4.31,6.2,16.9,76.01,3.28,246.94,3.75,249.75
2006,7,9,3.05,21.31,0,16.8,-6.5,5.15,17.09,75.86,2.82,230.25,3.03,229.81
2006,7,10,3.36,23,0.02,16.1,-5.28,5.4,15.73,75.67,3.66,266.06,4.45,267.56
2006,7,11,3.97,31.75,0.02,13.41,-3.32,5.05,14.76,75.54,2.84,262.44,3.5,260.62
2006,7,12,4.27,39.94,0.29,11.23,-2.35,4.44,13.08,75.49,2.34,239.75,2.6,235.62
2006,7,13,4.15,44.06,0.58,9.93,-2.82,3.55,12.12,75.53,2.68,228.44,2.87,224.56
2006,7,14,4.33,46.19,0.31,9.85,-2.13,3.86,11.43,75.69,1.94,242.75,2.03,238.25
2006,7,15,3.85,34.75,0.03,12.56,-3.56,4.5,14.11,75.7,2.91,235.19,3,218.56
2006,7,16,4.7,38.69,0.56,14.03,-0.91,6.56,15.12,75.88,2.69,229.38,2.87,226.69
2006,7,17,4.52,32.19,0,15.93,-1.53,7.2,16.78,75.93,2.69,214.75,2.76,212
2006,7,18,4.58,30.31,0.32,16.65,-1.43,7.61,17.34,75.86,2.7,249.5,2.93,247
2006,7,19,5.31,35.31,0,16.41,0.8,8.6,16.78,76.02,2.23,260.44,2.35,260.12
2006,7,20,4.39,30.88,0,16.85,-1.91,7.47,17.63,76.07,2.66,238.69,2.85,238.44
2006,7,21,2.62,18.38,0,18.51,-8.23,5.14,19.05,76.07,2.81,225.88,3.05,224.12
2006,7,22,2.69,15.06,0,20.19,-8.02,6.08,20.12,76.18,2.98,223.44,3.2,221.81
2006,7,23,2.93,16.5,0,20.4,-7.1,6.65,20.76,76.15,3.05,226.56,3.28,223.94
2006,7,24,4.64,24.62,0,20.52,-1.03,9.75,21.01,76.09,2.8,231.12,2.99,230.62
2006,7,25,3.91,22.5,0,19.92,-3.3,8.31,20.19,75.93,2.68,254.94,2.91,252.19
2006,7,26,4.03,22.81,0,19.18,-2.99,8.09,19.42,75.88,2.72,233,2.98,230.44
2006,7,27,4.46,25.81,0,18.92,-1.67,8.62,19.43,75.78,3.05,266.81,3.46,268.31
2006,7,28,5.49,31.12,0,18.94,1.04,9.99,19.8,75.54,2.4,268.81,2.45,267.38
2006,7,29,5.49,32.12,0,19.26,1.06,10.16,20.23,75.57,2.58,217.75,2.64,214.75
2006,7,30,5.31,28.88,0,20.63,0.69,10.65,21.81,75.77,2.82,214.75,3.12,216.69
2006,7,31,5.43,28.12,0,21.3,1.12,11.21,22.15,75.88,3.27,239.56,3.97,237.56
2006,8,1,6.1,32.38,0,20.09,2.66,11.37,20.53,76.09,2.69,203.38,2.8,215.69
2006,8,2,5.49,29.88,0,20.69,1.11,10.9,21.71,75.84,2.98,223.44,3.16,223.31
2006,8,3,4.94,23.88,0,21.84,-0.24,10.8,22.23,75.84,2.48,242.25,2.45,242.81
2006,8,4,4.76,24.94,0,20.44,-0.67,9.88,21.18,75.99,2.32,234.38,2.45,232.88
2006,8,5,4.33,23.56,0.01,19.9,-2.04,8.94,20.33,75.97,2.45,258.38,2.48,258.62
2006,8,6,4.64,27.31,0.02,19,-1.26,8.87,19.86,75.95,2.69,248.88,2.97,249.75
2006,8,7,4.88,34.56,0,17.23,-0.77,8.23,19.15,75.84,3.01,220.69,3.41,219.12
2006,8,8,3.91,25.12,0,17.34,-3.48,6.93,18.3,75.75,2.99,217.12,3.25,215.75
2006,8,9,4.15,25.75,0,18.32,-2.64,7.83,19.23,75.86,2.78,227.62,3,227.06
2006,8,10,3.36,21,0,19.26,-5.29,6.98,19.98,75.81,3.03,225.25,3.31,223.5
2006,8,11,3.78,19.75,0,20.83,-3.76,8.54,21.15,75.92,2.62,238.81,2.81,238.06
2006,8,12,3.78,20.88,0,20.19,-3.7,8.24,20.33,75.92,2.77,227.06,2.89,225.38
2006,8,13,3.91,23.19,0,19.12,-3.37,7.88,19.64,75.98,2.72,233.75,2.88,233.12
2006,8,14,3.91,25.38,0,17.5,-3.38,7.06,18.09,75.85,3.02,239,3.38,237.06
2006,8,15,3.66,26.12,0,15.94,-4.13,5.9,16.5,75.75,2.45,224.75,2.63,221.19
2006,8,16,4.27,32.94,0,14.61,-2.27,6.17,15.75,75.85,2.66,251.69,2.84,247.62
2006,8,17,3.78,31.94,0,13.38,-3.9,4.74,14.15,76.15,2.42,210.19,2.55,208.06
2006,8,18,1.65,15.69,0,15.58,-14.45,0.56,15.89,76.2,2.7,223.19,3.05,219.88
2006,8,19,5.13,35.25,0,17.86,-0.02,8.92,19.43,76.13,2.98,162,4.21,151
2006,8,20,5.25,34.25,0,18.23,0.14,9.19,19.55,76.06,2.98,220.75,3.53,219.31
2006,8,21,4.27,26.19,0,18.5,-2.56,7.97,19.08,75.94,2.55,226.94,2.73,225.62
2006,8,22,4.82,31.44,0,16.93,-0.82,8.05,17.42,75.89,2.48,213.75,2.7,211.94
2006,8,23,3.97,26.19,0,18.18,-3.37,7.4,18.72,75.9,2.61,227.12,2.76,226.38
2006,8,24,4.33,26.25,0.04,18.07,-2.15,7.96,18.42,76,2.81,225.19,3.07,224.56
2006,8,25,5.13,34.75,0.15,16.74,0.25,8.49,17.4,76.18,2.76,230.69,3.06,230.38
2006,8,26,4.09,28.88,0,16.69,-2.96,6.87,16.97,76.14,2.55,230.62,2.72,230.56
2006,8,27,3.72,26.5,0.46,15.96,-4.13,5.91,16.37,75.85,2.64,223.5,2.84,222.31
2006,8,28,4.52,36.25,0.01,14.07,-1.51,6.28,15.03,75.78,2.54,221.31,2.72,220.69
2006,8,29,2.93,25.56,0,13.22,-7.07,3.08,13.46,75.96,2.65,214.69,2.88,213.44
2006,8,30,2.14,19.94,0,13.05,-10.65,1.19,13.25,76.1,2.7,222,2.95,220.75
